query,sku,clicks,rank,num_impressions,doc_id,product_name,query_id
Beats by dre,9845581,73,10.0,1647,9845581,fake,190
Beats by dre,9999159900050003,18,17.0,1647,9999159900050003,fake,190
Beats by dre,9999159900050004,29,15.0,1647,9999159900050004,fake,190
Beats by dre studio,2390703,10,2.0,40,2390703,fake,191
Beats by dre studio,9632217,23,1.0,40,9632217,fake,191
Beats headphone,9492426,11,1.0,40,9492426,fake,192
Beats headphones,1232447,10,7.0,224,1232447,fake,193
Beats headphones,1232474,13,4.0,224,1232474,fake,193
Beats headphones,2074648,15,3.0,224,2074648,fake,193
Beats headphones,8913606,13,4.0,224,8913606,fake,193
Beats headphones,9492408,12,5.0,224,9492408,fake,193
Beats headphones,9492426,36,2.0,224,9492426,fake,193
Beats headphones,9632217,10,7.0,224,9632217,fake,193
Beats headphones,9710711,11,6.0,224,9710711,fake,193
Beats headphones,9836432,13,4.0,224,9836432,fake,193
Beats headphones,9836718,39,1.0,224,9836718,fake,193
Beats pro,2074648,10,3.0,84,2074648,fake,194
Beats pro,9710711,37,1.0,84,9710711,fake,194
Beats pro,9819884,28,2.0,84,9819884,fake,194
Beats solo,1232447,13,2.0,75,1232447,fake,195
Beats solo,9492408,13,2.0,75,9492408,fake,195
Beats solo,9836718,34,1.0,75,9836718,fake,195
Beats studio,2390703,30,2.0,85,2390703,fake,196
Beats studio,9632217,32,1.0,85,9632217,fake,196
Beats tour,9492426,54,1.0,62,9492426,fake,197
Beauty and the beast,9930012,11,1.0,31,9930012,fake,198
Belkin,9412619,14,1.0,76,9412619,fake,199
Ben hur,3235111,13,1.0,35,3235111,fake,200
Beyonce,2842587,57,1.0,68,2842587,fake,201
Big bang theory,1171051,22,4.0,316,1171051,fake,202
Big bang theory,2965083,127,1.0,316,2965083,fake,202
Big bang theory,3088669,15,5.0,316,3088669,fake,202
Big bang theory,3158167,31,3.0,316,3158167,fake,202
Big bang theory,3158389,71,2.0,316,3158389,fake,202
Big bang theory,8953395,15,5.0,316,8953395,fake,202
Big bang theory season 4,2965083,21,2.0,62,2965083,fake,203
Big bang theory season 4,3158167,10,3.0,62,3158167,fake,203
Big bang theory season 4,3158389,23,1.0,62,3158389,fake,203
Big lebowski,2861033,24,1.0,31,2861033,fake,204
Bionic,3122039,59,1.0,77,3122039,fake,205
Black ops,9902392,37,1.0,63,9902392,fake,206
Blackberry,1050205,12,7.0,350,1050205,fake,207
Blackberry,1414591,20,4.0,350,1414591,fake,207
Blackberry,2022264,11,8.0,350,2022264,fake,207
Blackberry,2265381,48,1.0,350,2265381,fake,207
Blackberry,2387041,23,3.0,350,2387041,fake,207
Blackberry,2670664,14,6.0,350,2670664,fake,207
Blackberry,2842056,14,6.0,350,2842056,fake,207
Blackberry,2856401,12,7.0,350,2856401,fake,207
Blackberry,2856447,15,5.0,350,2856447,fake,207
Blackberry,3369443,29,2.0,350,3369443,fake,207
Blackberry 9900,3371099,22,1.0,26,3371099,fake,208
Blackberry bold 9900,3371099,26,1.0,29,3371099,fake,209
Blackberry curve,1414591,12,1.0,29,1414591,fake,210
Blackberry playbook,2265381,136,1.0,275,2265381,fake,211
Blackberry playbook,2387032,17,4.0,275,2387032,fake,211
Blackberry playbook,2387041,48,2.0,275,2387041,fake,211
Blackberry playbook,2842056,38,3.0,275,2842056,fake,211
Blackberry tablet,2265381,39,1.0,70,2265381,fake,212
Blackberry tablet,2387041,11,2.0,70,2387041,fake,212
Blackberry torch,2856401,15,2.0,58,2856401,fake,213
Blackberry torch,2856447,18,1.0,58,2856447,fake,213
Blade runner,8579736,12,1.0,26,8579736,fake,214
Blank DVD,7141844,12,1.0,43,7141844,fake,215
Bleach,1506097,10,2.0,57,1506097,fake,216
Bleach,3158546,14,1.0,57,3158546,fake,216
Blender,9923713,10,2.0,83,9923713,fake,217
Blender,9957442,17,1.0,83,9957442,fake,217
Blink 182,3511109,46,2.0,297,3511109,fake,218
Blink 182,3511206,192,1.0,297,3511206,fake,218
Blink 182,19519455,18,3.0,297,19519455,fake,218
Blink-182,3511206,30,1.0,48,3511206,fake,219
Blu ray,2004046,12,1.0,180,2004046,fake,220
Blu ray,2550164,10,2.0,180,2550164,fake,220
Blu ray burner,1895041,11,1.0,32,1895041,fake,221
Blu ray player,1233058,40,1.0,246,1233058,fake,222
Blu ray player,1666051,14,6.0,246,1666051,fake,222
Blu ray player,2003047,22,3.0,246,2003047,fake,222
Blu ray player,2004046,15,5.0,246,2004046,fake,222
Blu ray player,2024401,20,4.0,246,2024401,fake,222
Blu ray player,2097354,11,8.0,246,2097354,fake,222
Blu ray player,2333036,13,7.0,246,2333036,fake,222
Blu ray player,2965171,25,2.0,246,2965171,fake,222
Blue bloods,3243137,19,1.0,21,3243137,fake,223
Blue ray,1233058,11,1.0,126,1233058,fake,224
Blue ray,2004046,10,2.0,126,2004046,fake,224
Blue ray player,1233058,12,2.0,91,1233058,fake,225
Blue ray player,2003047,12,2.0,91,2003047,fake,225
Blue ray player,2024401,13,1.0,91,2024401,fake,225
Blue ray players,2003047,11,1.0,48,2003047,fake,226
Blue tooth,2538181,18,1.0,135,2538181,fake,227
Blueant,2336042,10,1.0,27,2336042,fake,228
Bluetooth,1247988,24,5.0,721,1247988,fake,229
Bluetooth,1326039,20,8.0,721,1326039,fake,229
Bluetooth,1658274,23,6.0,721,1658274,fake,229
Bluetooth,1902051,14,11.0,721,1902051,fake,229
Bluetooth,1931496,18,9.0,721,1931496,fake,229
Bluetooth,2022316,12,12.0,721,2022316,fake,229
Bluetooth,2235275,11,13.0,721,2235275,fake,229
Bluetooth,2264036,30,3.0,721,2264036,fake,229
Bluetooth,2538181,73,1.0,721,2538181,fake,229
Bluetooth,2869053,14,11.0,721,2869053,fake,229
Bluetooth,2992147,21,7.0,721,2992147,fake,229
Bluetooth,2992183,15,10.0,721,2992183,fake,229
Bluetooth,8781348,10,14.0,721,8781348,fake,229
Bluetooth,8781428,10,14.0,721,8781428,fake,229
Bluetooth,9101143,18,9.0,721,9101143,fake,229
Bluetooth,9246862,28,4.0,721,9246862,fake,229
Bluetooth,9274778,10,14.0,721,9274778,fake,229
Bluetooth,9372332,23,6.0,721,9372332,fake,229
Bluetooth,9604444,12,12.0,721,9604444,fake,229
Bluetooth,9705673,38,2.0,721,9705673,fake,229
Bluetooth,9886927,10,14.0,721,9886927,fake,229
Bluetooth,9913282,11,13.0,721,9913282,fake,229
Bluetooth,9932056,11,13.0,721,9932056,fake,229
Bluetooth adapter,8781348,15,1.0,42,8781348,fake,230
Bluetooth headphones,1326039,71,3.0,302,1326039,fake,231
Bluetooth headphones,2264036,79,2.0,302,2264036,fake,231
Bluetooth headphones,9246862,89,1.0,302,9246862,fake,231
Bluetooth headphones,9740214,19,4.0,302,9740214,fake,231
Bluetooth headset,1326039,12,4.0,192,1326039,fake,232
Bluetooth headset,2538181,38,1.0,192,2538181,fake,232
Bluetooth headset,9246862,14,3.0,192,9246862,fake,232
Bluetooth headset,9705673,17,2.0,192,9705673,fake,232
Bluetooth keyboard,1831212,13,2.0,58,1831212,fake,233
Bluetooth keyboard,1895069,17,1.0,58,1895069,fake,233
Bluetooth speaker,2573371,10,1.0,38,2573371,fake,234
Bluetooth speakers,2573371,14,1.0,44,2573371,fake,235
Boardwalk empire,3215514,123,1.0,211,3215514,fake,236
Boardwalk empire,3215757,81,2.0,211,3215757,fake,236
Bones,1569192,10,1.0,46,1569192,fake,237
Boom box,9504707,16,1.0,78,9504707,fake,238
Boombox,2236052,12,3.0,109,2236052,fake,239
Boombox,8521094,17,2.0,109,8521094,fake,239
Boombox,9504707,18,1.0,109,9504707,fake,239
Boost,2414049,27,1.0,59,2414049,fake,240
Boost mobile,1264349,16,6.0,297,1264349,fake,241
Boost mobile,1414591,18,5.0,297,1414591,fake,241
Boost mobile,2209216,11,7.0,297,2209216,fake,241
Boost mobile,2414049,97,1.0,297,2414049,fake,241
Boost mobile,2431901,31,3.0,297,2431901,fake,241
Boost mobile,2602042,22,4.0,297,2602042,fake,241
Boost mobile,2769054,18,5.0,297,2769054,fake,241
Boost mobile,2769197,18,5.0,297,2769197,fake,241
Boost mobile,2832078,37,2.0,297,2832078,fake,241
Boost mobile phones,2414049,34,1.0,73,2414049,fake,242
Boost mobile phones,2832078,10,2.0,73,2832078,fake,242
Boost phones,2414049,20,1.0,36,2414049,fake,243
Boostmobile,2414049,17,1.0,51,2414049,fake,244
Boostmobile,2832078,13,2.0,51,2832078,fake,244
Borderlands,1431359,11,2.0,36,1431359,fake,245
Borderlands,9487058,12,1.0,36,9487058,fake,245
Bose,1114791,93,3.0,1521,1114791,fake,246
Bose,1117121,52,10.0,1521,1117121,fake,246
Bose,1246316,18,21.0,1521,1246316,fake,246
Bose,1246325,81,5.0,1521,1246325,fake,246
Bose,1247988,25,17.0,1521,1247988,fake,246
Bose,2197034,31,16.0,1521,2197034,fake,246
Bose,2683194,34,14.0,1521,2683194,fake,246
Bose,2775811,50,11.0,1521,2775811,fake,246
Bose,2989098,42,12.0,1521,2989098,fake,246
Bose,4151394,24,18.0,1521,4151394,fake,246
Bose,4746494,16,22.0,1521,4746494,fake,246
Bose,5402441,18,21.0,1521,5402441,fake,246
Bose,6340907,10,24.0,1521,6340907,fake,246
Bose,7867114,31,16.0,1521,7867114,fake,246
Bose,7933686,64,7.0,1521,7933686,fake,246
Bose,7996403,57,8.0,1521,7996403,fake,246
Bose,7997368,23,19.0,1521,7997368,fake,246
Bose,8509438,90,4.0,1521,8509438,fake,246
Bose,8849295,35,13.0,1521,8849295,fake,246
Bose,8896233,77,6.0,1521,8896233,fake,246
Bose,9039818,32,15.0,1521,9039818,fake,246
Bose,9077768,14,23.0,1521,9077768,fake,246
Bose,9219302,22,20.0,1521,9219302,fake,246
Bose,9450578,160,1.0,1521,9450578,fake,246
Bose,9464108,99,2.0,1521,9464108,fake,246
Bose,9480411,55,9.0,1521,9480411,fake,246
Bose,9498386,57,8.0,1521,9498386,fake,246
Bose 321,8849295,13,1.0,20,8849295,fake,247
Bose cinemate,9464108,15,1.0,22,9464108,fake,248
Bose dock,8509438,10,1.0,32,8509438,fake,249
Bose earphones,1114791,11,1.0,21,1114791,fake,250
Bose head phones,9450578,10,1.0,27,9450578,fake,251
Bose headphone,1114791,15,1.0,53,1114791,fake,252
Bose headphone,1117121,12,3.0,53,1117121,fake,252
Bose headphone,9450578,14,2.0,53,9450578,fake,252
Bose headphones,1114791,70,1.0,257,1114791,fake,253
Bose headphones,1117121,46,3.0,257,1117121,fake,253
Bose headphones,2197034,27,4.0,257,2197034,fake,253
Bose headphones,7997368,20,5.0,257,7997368,fake,253
Bose headphones,9039818,19,6.0,257,9039818,fake,253
Bose headphones,9450578,50,2.0,257,9450578,fake,253
Bose home theater,9464108,20,1.0,32,9464108,fake,254
Bose ie2,1114791,20,1.0,25,1114791,fake,255
Bose sound dock,8509438,22,1.0,53,8509438,fake,256
Bose sound dock,9498386,14,2.0,53,9498386,fake,256
Bose sounddock,8509438,14,2.0,43,8509438,fake,257
Bose sounddock,8896233,15,1.0,43,8896233,fake,257
Bose speakers,7933686,10,2.0,82,7933686,fake,258
Bose speakers,7996403,12,1.0,82,7996403,fake,258
Boxee,2070351,68,1.0,80,2070351,fake,259
Boxee box,2070351,18,1.0,29,2070351,fake,260
Boy meets world,2901077,10,1.0,50,2901077,fake,261
Brantley Gilbert,3425689,23,1.0,70,3425689,fake,262
Brantley Gilbert,9578691,13,2.0,70,9578691,fake,262
Brantley Gilbert,9795756,13,2.0,70,9795756,fake,262
Brantley gilbert,3425689,23,2.0,76,3425689,fake,263
Brantley gilbert,9578691,11,3.0,76,9578691,fake,263
Brantley gilbert,9795756,25,1.0,76,9795756,fake,263
Breaking Benjamin,19411215,11,1.0,29,19411215,fake,264
Breaking bad,2579471,21,1.0,95,2579471,fake,265
Breaking bad,3124046,13,3.0,95,3124046,fake,265
Breaking bad,9189237,21,1.0,95,9189237,fake,265
Breaking bad,9729855,16,2.0,95,9729855,fake,265
Breville,8627319,30,1.0,96,8627319,fake,266
Breville,8627337,26,2.0,96,8627337,fake,266
Breville,9595093,15,3.0,96,9595093,fake,266
Breville juicer,8627319,15,1.0,31,8627319,fake,267
Bridesmaids,2549538,25,3.0,859,2549538,fake,268
Bridesmaids,3142193,647,1.0,859,3142193,fake,268
Bridesmaids,3142306,137,2.0,859,3142306,fake,268
Bridesmaids,19042281,14,4.0,859,19042281,fake,268
Brink,9810365,10,1.0,23,9810365,fake,269
Bruno mars,1257093,16,1.0,27,1257093,fake,270
Bush,3200179,27,1.0,44,3200179,fake,271
Bush,3390655,11,2.0,44,3390655,fake,271
Butch walker,3199994,19,1.0,26,3199994,fake,272
Cable modem,2836657,232,1.0,682,2836657,fake,273
Cable modem,2847643,52,4.0,682,2847643,fake,273
Cable modem,3219089,16,6.0,682,3219089,fake,273
Cable modem,8229044,208,2.0,682,8229044,fake,273
Cable modem,9791996,26,5.0,682,9791996,fake,273
Cable modem,9856748,15,7.0,682,9856748,fake,273
Cable modem,9962417,60,3.0,682,9962417,fake,273
Cable modems,2836657,14,1.0,40,2836657,fake,274
Cable modems,8229044,12,2.0,40,8229044,fake,274
Calculator,19080029,23,1.0,88,19080029,fake,275
Call of duty,2670179,44,1.0,170,2670179,fake,276
Call of duty,2884182,10,4.0,170,2884182,fake,276
Call of duty,2945292,22,2.0,170,2945292,fake,276
Call of duty,8770895,10,4.0,170,8770895,fake,276
Call of duty,9902392,17,3.0,170,9902392,fake,276
Call of duty black ops,9902392,16,1.0,34,9902392,fake,277
Call of duty modern warfare 3,2945292,16,1.0,35,2945292,fake,278
Camcorder,1159311,20,1.0,194,1159311,fake,279
Camcorder,2052403,14,2.0,194,2052403,fake,279
Camelot,3194862,22,1.0,26,3194862,fake,280
Camera,1159311,16,5.0,493,1159311,fake,281
Camera,1222817,36,2.0,493,1222817,fake,281
Camera,1987075,12,7.0,493,1987075,fake,281
Camera,1987084,13,6.0,493,1987084,fake,281
Camera,2049039,57,1.0,493,2049039,fake,281
Camera,2061059,12,7.0,493,2061059,fake,281
Camera,2061068,12,7.0,493,2061068,fake,281
Camera,2061077,33,3.0,493,2061077,fake,281
Camera,7640699,11,8.0,493,7640699,fake,281
Camera,7956599,11,8.0,493,7956599,fake,281
Camera,9456803,20,4.0,493,9456803,fake,281
Camera,9720275,12,7.0,493,9720275,fake,281
Cameras,1222817,31,2.0,446,1222817,fake,282
Cameras,1980124,15,7.0,446,1980124,fake,282
Cameras,1987075,16,6.0,446,1987075,fake,282
Cameras,1987084,11,8.0,446,1987084,fake,282
Cameras,1989073,17,5.0,446,1989073,fake,282
Cameras,2049039,60,1.0,446,2049039,fake,282
Cameras,2061068,15,7.0,446,2061068,fake,282
Cameras,2061077,30,3.0,446,2061077,fake,282
Cameras,9456803,18,4.0,446,9456803,fake,282
Cameras,9720275,10,9.0,446,9720275,fake,282
Cannon,1218378,12,1.0,107,1218378,fake,283
Cannon,1980124,11,2.0,107,1980124,fake,283
Cannon rebel,1987075,11,1.0,31,1987075,fake,284
Canon,1218341,12,9.0,530,1218341,fake,285
Canon,1218369,11,10.0,530,1218369,fake,285
Canon,1218378,39,3.0,530,1218378,fake,285
Canon,1221963,12,9.0,530,1221963,fake,285
Canon,1980124,36,4.0,530,1980124,fake,285
Canon,1987075,45,2.0,530,1987075,fake,285
Canon,2030078,12,9.0,530,2030078,fake,285
Canon,2030087,14,8.0,530,2030087,fake,285
Canon,2044104,49,1.0,530,2044104,fake,285
Canon,2044265,29,5.0,530,2044265,fake,285
Canon,2419099,28,6.0,530,2419099,fake,285
Canon,9778635,27,7.0,530,9778635,fake,285
Canon 50mm,2473035,17,1.0,26,2473035,fake,286
Canon 5d,9152454,34,1.0,45,9152454,fake,287
Canon 60D,1221963,13,1.0,25,1221963,fake,288
Canon 60d,1221963,64,1.0,128,1221963,fake,289
Canon 60d,1222177,30,2.0,128,1222177,fake,289
Canon 7D,9491935,13,1.0,22,9491935,fake,290
Canon 7d,9491935,85,1.0,142,9491935,fake,291
Canon 7d,9491944,26,2.0,142,9491944,fake,291
Canon camera,1218378,13,3.0,150,1218378,fake,292
Canon camera,1980124,14,2.0,150,1980124,fake,292
Canon camera,1987075,15,1.0,150,1987075,fake,292
Canon camera,2044104,15,1.0,150,2044104,fake,292
Canon camera,2044265,10,4.0,150,2044265,fake,292
Canon dslr,1980124,12,1.0,50,1980124,fake,293
Canon flash,8303356,11,2.0,48,8303356,fake,294
Canon flash,8968334,14,1.0,48,8968334,fake,294
Canon g12,1218396,48,1.0,56,1218396,fake,295
Canon lens,2473035,12,3.0,101,2473035,fake,296
Canon lens,2823760,16,1.0,101,2823760,fake,296
Canon lens,8758114,15,2.0,101,8758114,fake,296
Canon powershot,2044104,15,1.0,90,2044104,fake,297
Canon rebel,1980124,24,2.0,133,1980124,fake,298
Canon rebel,1987075,38,1.0,133,1987075,fake,298
Canon rebel,9778635,12,3.0,133,9778635,fake,298
Canon rebel t3,1987075,15,1.0,23,1987075,fake,299
Canon rebel t3i,1980124,15,1.0,32,1980124,fake,300
Canon s100,3558321,22,1.0,27,3558321,fake,301
Canon s95,1218369,63,1.0,76,1218369,fake,302
Canon sx30,1218378,15,1.0,23,1218378,fake,303
Canon t2i,9778635,56,1.0,120,9778635,fake,304
Canon t2i,9778671,13,2.0,120,9778671,fake,304
Canon t3,1987075,21,1.0,44,1987075,fake,305
Canon t3i,1980124,64,1.0,138,1980124,fake,306
Canon t3i,2129187,16,2.0,138,2129187,fake,306
Capacitor,1086136,14,1.0,33,1086136,fake,307
Capture card,2460153,12,4.0,108,2460153,fake,308
Capture card,9317768,28,1.0,108,9317768,fake,308
Capture card,9714371,14,3.0,108,9714371,fake,308
Capture card,9714459,27,2.0,108,9714459,fake,308
Car alarm,9894829,11,1.0,38,9894829,fake,309
Car audio,1149887,22,2.0,285,1149887,fake,310
Car audio,1149978,10,5.0,285,1149978,fake,310
Car audio,1149996,18,3.0,285,1149996,fake,310
Car audio,1685043,10,5.0,285,1685043,fake,310
Car audio,1685061,36,1.0,285,1685061,fake,310
Car audio,1733053,18,3.0,285,1733053,fake,310
Car audio,2045097,14,4.0,285,2045097,fake,310
Car radio,1149887,29,2.0,270,1149887,fake,311
Car radio,1149996,16,3.0,270,1149996,fake,311
Car radio,1685043,16,3.0,270,1685043,fake,311
Car radio,1685061,43,1.0,270,1685061,fake,311
Car radio,1733053,16,3.0,270,1733053,fake,311
Car radio,1931441,11,5.0,270,1931441,fake,311
Car radio,2045097,12,4.0,270,2045097,fake,311
Car radios,1685043,11,3.0,105,1685043,fake,312
Car radios,1685061,15,1.0,105,1685061,fake,312
Car radios,1733053,12,2.0,105,1733053,fake,312
Car speakers,1671453,14,2.0,276,1671453,fake,313
Car speakers,1734061,10,4.0,276,1734061,fake,313
Car speakers,1982098,13,3.0,276,1982098,fake,313
Car speakers,9231832,10,4.0,276,9231832,fake,313
Car speakers,9454752,36,1.0,276,9454752,fake,313
Car speakers,9985099,10,4.0,276,9985099,fake,313
Car stereo,1149632,10,13.0,638,1149632,fake,314
Car stereo,1149887,67,2.0,638,1149887,fake,314
Car stereo,1149978,37,6.0,638,1149978,fake,314
Car stereo,1149996,44,3.0,638,1149996,fake,314
Car stereo,1677254,11,12.0,638,1677254,fake,314
Car stereo,1685043,43,4.0,638,1685043,fake,314
Car stereo,1685061,103,1.0,638,1685061,fake,314
Car stereo,1733053,39,5.0,638,1733053,fake,314
Car stereo,1750059,17,10.0,638,1750059,fake,314
Car stereo,1931441,18,9.0,638,1931441,fake,314
Car stereo,2045097,23,7.0,638,2045097,fake,314
Car stereo,9764408,17,10.0,638,9764408,fake,314
Car stereo,9783876,13,11.0,638,9783876,fake,314
Car stereo,9912771,11,12.0,638,9912771,fake,314
Car stereo,9921879,19,8.0,638,9921879,fake,314
Car stereos,1149996,11,3.0,191,1149996,fake,315
Car stereos,1685043,10,4.0,191,1685043,fake,315
Car stereos,1685061,27,1.0,191,1685061,fake,315
Car stereos,1733053,12,2.0,191,1733053,fake,315
Carpet cleaner,5457542,18,1.0,56,5457542,fake,316
Carpet cleaners,5457542,13,1.0,30,5457542,fake,317
Cars 2,2173108,13,1.0,67,2173108,fake,318
Carter,3143987,14,1.0,36,3143987,fake,319
Carter,3232178,14,1.0,36,3232178,fake,319
Carter 4,1372886,10,4.0,392,1372886,fake,320
Carter 4,3143987,195,1.0,392,3143987,fake,320
Carter 4,3143996,50,3.0,392,3143996,fake,320
Carter 4,3232178,111,2.0,392,3232178,fake,320
Carter 4,19046802,10,4.0,392,19046802,fake,320
Carter IV,3143987,48,2.0,120,3143987,fake,321
Carter IV,3143996,12,3.0,120,3143996,fake,321
Carter IV,3232178,50,1.0,120,3232178,fake,321
Carter iv,3143987,56,1.0,117,3143987,fake,322
Carter iv,3143996,12,3.0,117,3143996,fake,322
Carter iv,3232178,39,2.0,117,3232178,fake,322
Casio,2134046,22,1.0,79,2134046,fake,323
Cassette adapter,1469032,10,3.0,60,1469032,fake,324
Cassette adapter,1658168,20,1.0,60,1658168,fake,324
Cassette adapter,1854937,17,2.0,60,1854937,fake,324
Castle,2901068,16,1.0,42,2901068,fake,325
Castle,9929926,14,2.0,42,9929926,fake,325
Catherine,2712785,43,1.0,47,2712785,fake,326
Cb radio,9391222,16,2.0,57,9391222,fake,327
Cb radio,9391302,18,1.0,57,9391302,fake,327
Cell phone booster,1260825,19,1.0,64,1260825,fake,328
Cell phone booster,9522493,12,2.0,64,9522493,fake,328
Cell phone booster,9919019,12,2.0,64,9919019,fake,328
Cell phone signal booster,1260816,13,1.0,40,1260816,fake,329
Cell phone signal booster,9919019,10,2.0,40,9919019,fake,329
Cell phones,9372332,14,1.0,185,9372332,fake,330
Charmed,9118144,18,1.0,36,9118144,fake,331
Chest freezer,9756985,25,1.0,59,9756985,fake,332
Chest freezer,9757311,15,2.0,59,9757311,fake,332
Chickenfoot,3477153,55,1.0,87,3477153,fake,333
Chickenfoot,3477205,10,2.0,87,3477205,fake,333
Chimaira,3033197,18,1.0,21,3033197,fake,334
Chris brown,2125776,13,1.0,27,2125776,fake,335
Chromebook,2809229,13,3.0,60,2809229,fake,336
Chromebook,2809292,16,2.0,60,2809292,fake,336
Chromebook,2832209,19,1.0,60,2832209,fake,336
Chuck,1155651,17,1.0,37,1155651,fake,337
Chuck season 4,2965135,14,1.0,20,2965135,fake,338
Cisco,2225047,17,1.0,40,2225047,fake,339
Citizen Kane,3158361,27,1.0,38,3158361,fake,340
Citizen kane,3158361,14,1.0,23,3158361,fake,341
Civilization,1182815,15,1.0,22,1182815,fake,342
Cobra,2257276,10,1.0,37,2257276,fake,343
Cobra starship,3208793,18,1.0,37,3208793,fake,344
Coby,2684193,11,2.0,59,2684193,fake,345
Coby,2903297,20,1.0,59,2903297,fake,345
Coby kyros,2684193,12,1.0,27,2684193,fake,346
Coby tablet,2684193,12,2.0,32,2684193,fake,347
Coby tablet,2903297,18,1.0,32,2903297,fake,347
Coen brothers,3442039,15,1.0,20,3442039,fake,348
Coffee,8464397,10,1.0,49,8464397,fake,349
Cole world,3486002,72,1.0,93,3486002,fake,350
Community,1170113,18,2.0,108,1170113,fake,351
Community,3208939,84,1.0,108,3208939,fake,351
Compact flash,7322685,11,1.0,24,7322685,fake,352
Compaq,2670346,13,1.0,33,2670346,fake,353
Computer,2842056,15,1.0,228,2842056,fake,354
Computer,8856865,15,1.0,228,8856865,fake,354
Computer monitor,1422209,36,1.0,91,1422209,fake,355
Computer monitor,2596077,11,2.0,91,2596077,fake,355
Computer monitors,1422209,15,1.0,32,1422209,fake,356
Computer speakers,1153862,14,7.0,425,1153862,fake,357
Computer speakers,1211757,14,7.0,425,1211757,fake,357
Computer speakers,1214981,10,10.0,425,1214981,fake,357
Computer speakers,1215025,13,8.0,425,1215025,fake,357
Computer speakers,1430517,30,4.0,425,1430517,fake,357
Computer speakers,1564512,19,6.0,425,1564512,fake,357
Computer speakers,7933686,21,5.0,425,7933686,fake,357
Computer speakers,9382232,59,1.0,425,9382232,fake,357
Computer speakers,9402283,12,9.0,425,9402283,fake,357
Computer speakers,9427774,48,2.0,425,9427774,fake,357
